id,type,href,ike_dist,price,land_area,house_area,BCR,FAR,nearest_station,station_dist,age,can_not_be_rebuilt,affordable
b-1063460027104,土地,https://www.homes.co.jp/tochi/b-1063460027104/,34,9280.0,70.8,,60,150.0,祐天寺,5,,False,0
b-1272640000254,中古一戸建て,https://www.homes.co.jp/kodate/b-1272640000254/,25,9380.0,71.56,114.58,,,白山,10,9.0,False,0
b-1325250000136,新築一戸建て,https://www.homes.co.jp/kodate/b-1325250000136/,22,9390.0,92.57,159.92,,,新桜台,8,,False,0
b-1446370000201,土地,https://www.homes.co.jp/tochi/b-1446370000201/,16,9390.0,43.84,,60,300.0,代々木,3,,False,0
b-60000330218860,中古一戸建て,https://www.homes.co.jp/kodate/b-60000330218860/,24,9400.0,32.82,55.88,,,稲荷町,3,3.0,False,0
b-60000330218312,土地,https://www.homes.co.jp/tochi/b-60000330218312/,10,9480.0,134.2,,60,300.0,池袋,10,,False,0
b-1004580036070,土地,https://www.homes.co.jp/tochi/b-1004580036070/,10,9480.0,134.2,,60,300.0,要町,6,,False,0
b-1245370000876,新築一戸建て,https://www.homes.co.jp/kodate/b-1245370000876/,35,9490.0,109.19,175.64,,,志村三丁目,10,,False,0
b-1243260007794,土地,https://www.homes.co.jp/tochi/b-1243260007794/,19,9500.0,87.5,,60,160.0,大塚,13,,False,0
b-17020970015131,土地,https://www.homes.co.jp/tochi/b-17020970015131/,36,9670.0,61.34,,60,172.0,中目黒,13,,False,0
b-1415630000018,中古一戸建て,https://www.homes.co.jp/kodate/b-1415630000018/,38,9680.0,76.5,88.6,,,緑が丘,4,4.0,False,0
b-1200350004168,中古一戸建て,https://www.homes.co.jp/kodate/b-1200350004168/,38,9780.0,76.5,88.6,,,緑が丘,4,4.0,False,0
b-35005310001851,中古一戸建て,https://www.homes.co.jp/kodate/b-35005310001851/,30,9780.0,199.17,146.62,,,保谷,7,37.0,False,0
b-90300000043,中古一戸建て,https://www.homes.co.jp/kodate/b-90300000043/,15,9800.0,61.42,100.38,,,池袋,15,6.0,False,0
b-1388540004400,土地,https://www.homes.co.jp/tochi/b-1388540004400/,17,9800.0,137.48,,60,300.0,護国寺,7,,False,0
b-1209110008268,土地,https://www.homes.co.jp/tochi/b-1209110008268/,17,9800.0,137.48,,60,300160.0,護国寺,7,,False,0
b-1243260007782,土地,https://www.homes.co.jp/tochi/b-1243260007782/,17,9800.0,137.48,,60,160.0,護国寺,7,,False,0
b-17053100001970,土地,https://www.homes.co.jp/tochi/b-17053100001970/,20,9900.0,94.18,,60,150.0,下落合,4,,False,0
b-1278120007440,中古一戸建て,https://www.homes.co.jp/kodate/b-1278120007440/,25,9900.0,115.33,135.93,,,練馬,10,14.0,False,0
b-17020970015130,土地,https://www.homes.co.jp/tochi/b-17020970015130/,33,9960.0,64.21,,60,150.0,祐天寺,4,,False,0
b-1206630001545,新築一戸建て,https://www.homes.co.jp/kodate/b-1206630001545/,24,9980.0,47.27,99.05,,,春日,6,,False,0
b-76710011654,中古一戸建て,https://www.homes.co.jp/kodate/b-76710011654/,38,9980.0,76.5,88.6,,,緑が丘,4,4.0,False,0
b-1020740072733,中古一戸建て,https://www.homes.co.jp/kodate/b-1020740072733/,31,9980.0,76.5,88.6,,,自由が丘,4,4.0,False,0
b-1063460027112,土地,https://www.homes.co.jp/tochi/b-1063460027112/,38,9980.0,100.06,,50,150.0,学芸大学,9,,False,0
b-1245370000875,新築一戸建て,https://www.homes.co.jp/kodate/b-1245370000875/,35,9990.0,109.19,161.59,,,志村三丁目,10,,False,0
b-1325250000107,新築一戸建て,https://www.homes.co.jp/kodate/b-1325250000107/,23,9990.0,83.31,169.03,,,ときわ台,7,,False,0
b-1445390000522,中古一戸建て,https://www.homes.co.jp/kodate/b-1445390000522/,20,10000.0,143.51,165.51,,,要町,12,25.0,False,0
b-1169130021019,土地,https://www.homes.co.jp/tochi/b-1169130021019/,34,10000.0,35.7,,80,700.0,小伝馬町,4,,False,0
b-1404660006013,土地,https://www.homes.co.jp/tochi/b-1404660006013/,38,10600.0,88.38,,80,324.0,新丸子,2,,False,0
b-1421770004061,土地,https://www.homes.co.jp/tochi/b-1421770004061/,39,10680.0,70.85,,60,200.0,祐天寺,10,,False,0
b-17020970014912,土地,https://www.homes.co.jp/tochi/b-17020970014912/,40,10770.0,72.38,,60,150.0,学芸大学,11,,False,0
b-1415250000140,中古一戸建て,https://www.homes.co.jp/kodate/b-1415250000140/,16,10900.0,100.75,172.9,,,北池袋,6,7.0,False,0
b-1282360001999,新築一戸建て,https://www.homes.co.jp/kodate/b-1282360001999/,34,10980.0,45.13,117.21,,,学芸大学,5,,False,0
b-1169130020492,中古一戸建て,https://www.homes.co.jp/kodate/b-1169130020492/,16,10980.0,50.78,78.69,,,東新宿,4,3.0,False,0
b-1437100000008,中古一戸建て,https://www.homes.co.jp/kodate/b-1437100000008/,29,10980.0,140.5,140.5,,,上板橋,9,2.0,False,0
b-60000330218598,土地,https://www.homes.co.jp/tochi/b-60000330218598/,11,10980.0,85.6,,80,300.0,高田馬場,4,,False,0
b-1169130020988,土地,https://www.homes.co.jp/tochi/b-1169130020988/,17,10980.0,50.78,,60,300.0,東新宿,4,,False,0
b-1412500000310,土地,https://www.homes.co.jp/tochi/b-1412500000310/,26,10980.0,73.67,,80,24060160.0,早稲田,3,,False,0
b-1169130021030,土地,https://www.homes.co.jp/tochi/b-1169130021030/,11,10980.0,85.6,,80,240.0,高田馬場,4,,False,0
b-1063460027070,土地,https://www.homes.co.jp/tochi/b-1063460027070/,39,11280.0,113.0,,50,150.0,学芸大学,10,,False,0
b-1282360002161,土地,https://www.homes.co.jp/tochi/b-1282360002161/,39,11300.0,113.47,,50,100.0,自由が丘,12,,False,0
b-1193340008050,土地,https://www.homes.co.jp/tochi/b-1193340008050/,15,11480.0,72.85,,60,150.0,駒込,5,,False,0
b-1227100001102,中古一戸建て,https://www.homes.co.jp/kodate/b-1227100001102/,21,11500.0,76.05,119.9,,,新三河島,6,29.0,False,0
b-1073170001466,中古一戸建て,https://www.homes.co.jp/kodate/b-1073170001466/,35,11500.0,310.83,219.61,,,保谷,13,30.0,False,0
b-1301590003938,中古一戸建て,https://www.homes.co.jp/kodate/b-1301590003938/,35,11500.0,310.83,219.6,,,保谷,13,30.0,False,0
b-1239390013568,土地,https://www.homes.co.jp/tochi/b-1239390013568/,25,11500.0,157.96,,50,100.0,石神井公園,7,,False,0
b-76710011650,中古一戸建て,https://www.homes.co.jp/kodate/b-76710011650/,35,11580.0,67.53,100.78,,,祐天寺,8,6.0,False,0
b-1254880000069,中古一戸建て,https://www.homes.co.jp/kodate/b-1254880000069/,40,11800.0,68.03,104.24,,,祐天寺,11,4.0,False,0
b-1278120006797,中古一戸建て,https://www.homes.co.jp/kodate/b-1278120006797/,26,11800.0,208.56,145.73,,,新江古田,10,12.0,True,0
b-1307340000171,中古一戸建て,https://www.homes.co.jp/kodate/b-1307340000171/,37,11800.0,145.0,224.39,,,東武練馬,15,36.0,False,0
b-17060550000186,新築一戸建て,https://www.homes.co.jp/kodate/b-17060550000186/,36,11980.0,68.84,106.09,70,160.0,祐天寺,7,,False,0
b-1244810005608,新築一戸建て,https://www.homes.co.jp/kodate/b-1244810005608/,37,11980.0,68.84,106.09,,,祐天寺,8,,False,0
b-1087650001274,新築一戸建て,https://www.homes.co.jp/kodate/b-1087650001274/,36,11980.0,68.84,106.09,,,祐天寺,7,,False,0
b-1387710003018,中古一戸建て,https://www.homes.co.jp/kodate/b-1387710003018/,23,11980.0,75.85,87.62,,,南新宿,6,8.0,False,0
b-1388540004582,中古一戸建て,https://www.homes.co.jp/kodate/b-1388540004582/,13,11980.0,132.37,197.35,,,北池袋,6,31.0,False,0
b-35005610000062,土地,https://www.homes.co.jp/tochi/b-35005610000062/,20,11980.0,213.44,,50,100.0,東長崎,9,,False,0
b-35005350000866,土地,https://www.homes.co.jp/tochi/b-35005350000866/,34,11980.0,178.34,,50,100.0,自由が丘,7,,False,0
b-1445390000450,中古一戸建て,https://www.homes.co.jp/kodate/b-1445390000450/,35,12000.0,71.32,104.83,,,目黒,12,6.0,False,0
b-1417040001753,中古一戸建て,https://www.homes.co.jp/kodate/b-1417040001753/,35,12000.0,71.23,104.83,,,目黒,12,6.0,False,0
b-60000330217328,中古一戸建て,https://www.homes.co.jp/kodate/b-60000330217328/,16,12300.0,67.91,132.82,,,要町,8,1.0,False,0
b-1282360002160,土地,https://www.homes.co.jp/tochi/b-1282360002160/,39,12300.0,112.34,,50,100.0,自由が丘,12,,False,0
b-1278120006961,中古一戸建て,https://www.homes.co.jp/kodate/b-1278120006961/,28,12480.0,178.51,124.62,,,石神井公園,10,15.0,False,0
b-1004580036165,土地,https://www.homes.co.jp/tochi/b-1004580036165/,39,12800.0,84.92,,80,240.0,四谷三丁目,3,,False,0
b-1301530000010,土地,https://www.homes.co.jp/tochi/b-1301530000010/,16,12800.0,124.79,,80,300.0,東長崎,5,,False,0
b-1219650010996,中古一戸建て,https://www.homes.co.jp/kodate/b-1219650010996/,28,12980.0,178.51,124.62,,,石神井公園,10,15.0,False,0
b-1197230006361,土地,https://www.homes.co.jp/tochi/b-1197230006361/,40,13200.0,158.28,,50,150.0,学芸大学,11,,False,0
b-1200350004004,中古一戸建て,https://www.homes.co.jp/kodate/b-1200350004004/,19,13600.0,60.84,143.15,,,茗荷谷,8,35.0,False,0
b-1307340000127,土地,https://www.homes.co.jp/tochi/b-1307340000127/,20,13600.0,113.98,,80,600.0,駒込,10,,False,0
b-17020970014985,土地,https://www.homes.co.jp/tochi/b-17020970014985/,38,13800.0,109.19,,60,150.0,祐天寺,14,,False,0
b-1363260000237,中古一戸建て,https://www.homes.co.jp/kodate/b-1363260000237/,18,13860.0,201.41,164.42,,,千川,8,27.0,False,0
b-1063460027074,土地,https://www.homes.co.jp/tochi/b-1063460027074/,38,13880.0,115.3,,50,150.0,学芸大学,9,,False,0
b-1242100007065,土地,https://www.homes.co.jp/tochi/b-1242100007065/,34,13980.0,84.34,,60,160.0,中目黒,11,,False,0
b-1325250000098,新築一戸建て,https://www.homes.co.jp/kodate/b-1325250000098/,18,13990.0,93.7,157.18,,,護国寺,8,,False,0
b-1445390000588,中古一戸建て,https://www.homes.co.jp/kodate/b-1445390000588/,20,14000.0,54.41,148.56,,,大久保,10,22.0,False,0
b-1445390000604,中古一戸建て,https://www.homes.co.jp/kodate/b-1445390000604/,27,14000.0,225.49,168.07,,,板橋本町,8,14.0,False,0
b-1239390013566,土地,https://www.homes.co.jp/tochi/b-1239390013566/,25,14000.0,165.3,,50,100.0,石神井公園,7,,False,0
b-1259990001292,土地,https://www.homes.co.jp/tochi/b-1259990001292/,15,14000.0,267.76,,60,200.0,小竹向原,3,,False,0
b-1169130020979,土地,https://www.homes.co.jp/tochi/b-1169130020979/,22,14140.0,74.36,,80,400.0,春日,2,,False,0
b-1299590000925,中古一戸建て,https://www.homes.co.jp/kodate/b-1299590000925/,34,14190.0,51.39,90.76,,,祐天寺,5,14.0,False,0
b-17060550000194,新築一戸建て,https://www.homes.co.jp/kodate/b-17060550000194/,36,14200.0,77.8,110.0,60,150.0,学芸大学,7,,False,0
b-1230280003799,新築一戸建て,https://www.homes.co.jp/kodate/b-1230280003799/,36,14200.0,77.86,110.0,,,学芸大学,7,,False,0
b-1278120007446,土地,https://www.homes.co.jp/tochi/b-1278120007446/,18,14280.0,122.8,,60,150.0,茗荷谷,7,,False,0
b-1242100007030,土地,https://www.homes.co.jp/tochi/b-1242100007030/,34,14280.0,84.2,,60,160.0,中目黒,11,,False,0
b-1282360001884,中古一戸建て,https://www.homes.co.jp/kodate/b-1282360001884/,40,14500.0,179.43,221.52,,,祐天寺,11,56.0,False,0
b-1387710003090,中古一戸建て,https://www.homes.co.jp/kodate/b-1387710003090/,40,14500.0,221.52,179.43,,,祐天寺,11,56.0,False,0
b-1282360002086,土地,https://www.homes.co.jp/tochi/b-1282360002086/,37,14500.0,179.43,,60,150.0,祐天寺,11,,False,0
b-1169130020408,土地,https://www.homes.co.jp/tochi/b-1169130020408/,23,14500.0,38.21,,80,700.0,九段下,3,,False,0
b-35005460000354,中古一戸建て,https://www.homes.co.jp/kodate/b-35005460000354/,14,14660.0,175.4,155.25,,,千川,4,24.0,False,0
b-1272640000261,中古一戸建て,https://www.homes.co.jp/kodate/b-1272640000261/,21,14800.0,102.89,155.25,,,千駄木,4,8.0,False,0
b-1387710003019,中古一戸建て,https://www.homes.co.jp/kodate/b-1387710003019/,23,14800.0,60.11,91.46,,,南新宿,6,19.0,False,0
b-35005240001972,中古一戸建て,https://www.homes.co.jp/kodate/b-35005240001972/,20,14800.0,138.72,198.43,,,新大塚,11,28.0,False,0
b-1272130002082,中古一戸建て,https://www.homes.co.jp/kodate/b-1272130002082/,27,15000.0,83.8,88.46,,,目黒,4,17.0,False,0
b-1272130002083,中古一戸建て,https://www.homes.co.jp/kodate/b-1272130002083/,37,15000.0,65.59,98.31,,,学芸大学,8,18.0,False,0
b-35005360000825,土地,https://www.homes.co.jp/tochi/b-35005360000825/,25,15000.0,220.03,,60,160.0,後楽園,11,,False,0
b-1252630007688,中古一戸建て,https://www.homes.co.jp/kodate/b-1252630007688/,16,15500.0,197.82,193.02,,,小竹向原,4,7.0,False,0
b-1219650010943,土地,https://www.homes.co.jp/tochi/b-1219650010943/,25,15660.0,201.82,,60,200.0,練馬,10,,False,0
b-1169130020923,中古一戸建て,https://www.homes.co.jp/kodate/b-1169130020923/,19,16000.0,92.92,124.81,,,茗荷谷,8,3.0,False,0
b-60000330218850,土地,https://www.homes.co.jp/tochi/b-60000330218850/,31,16300.0,72.94,,80,500.0,秋葉原,8,,False,0
b-1223780000306,中古一戸建て,https://www.homes.co.jp/kodate/b-1223780000306/,34,16900.0,93.71,168.55,,,祐天寺,8,44.0,False,0
b-1063460027100,土地,https://www.homes.co.jp/tochi/b-1063460027100/,36,16980.0,134.27,,60,150.0,池尻大橋,11,,False,0
b-1278120007404,土地,https://www.homes.co.jp/tochi/b-1278120007404/,3,17000.0,98.01,,60,300.0,池袋,3,,False,0
b-17053100001944,土地,https://www.homes.co.jp/tochi/b-17053100001944/,32,17300.0,157.03,,60,150.0,祐天寺,3,,False,0
b-1209110008354,土地,https://www.homes.co.jp/tochi/b-1209110008354/,32,17300.0,152.05,,60,150.0,祐天寺,3,,False,0
b-1193340008047,土地,https://www.homes.co.jp/tochi/b-1193340008047/,21,17520.0,116.74,,60,300.0,駒込,11,,False,0
b-74250026795,土地,https://www.homes.co.jp/tochi/b-74250026795/,32,17800.0,157.03,,60,150.0,祐天寺,3,,False,0
b-17063640000103,中古一戸建て,https://www.homes.co.jp/kodate/b-17063640000103/,37,17900.0,111.03,173.93,60,150.0,緑が丘,4,,False,0
b-60000330217692,土地,https://www.homes.co.jp/tochi/b-60000330217692/,27,17900.0,80.35,,60,160.0,外苑前,9,,False,0
b-1431680000397,中古一戸建て,https://www.homes.co.jp/kodate/b-1431680000397/,39,18800.0,194.63,192.93,,,田園調布,5,31.0,False,0
b-1216190000522,中古一戸建て,https://www.homes.co.jp/kodate/b-1216190000522/,28,19000.0,84.09,138.07,,,代官山,6,34.0,False,0
b-1387710002881,土地,https://www.homes.co.jp/tochi/b-1387710002881/,26,19000.0,64.29,,60,176.0,北参道,8,,False,0
b-1331680000261,中古一戸建て,https://www.homes.co.jp/kodate/b-1331680000261/,27,19800.0,196.83,155.8,,,大泉学園,6,9.0,False,0
b-1278120007461,中古一戸建て,https://www.homes.co.jp/kodate/b-1278120007461/,27,19800.0,191.96,177.14,,,練馬,12,19.0,False,0
b-1446370000126,中古一戸建て,https://www.homes.co.jp/kodate/b-1446370000126/,18,19800.0,56.09,140.72,,,南新宿,2,18.0,False,0
b-17063640000102,中古一戸建て,https://www.homes.co.jp/kodate/b-17063640000102/,38,19980.0,139.07,216.78,50,150.0,学芸大学,9,,False,0
b-17005690000378,中古一戸建て,https://www.homes.co.jp/kodate/b-17005690000378/,25,19990.0,121.07,199.74,60,10.0,神楽坂,8,,False,0
b-1437930000261,中古一戸建て,https://www.homes.co.jp/kodate/b-1437930000261/,36,20000.0,116.24,112.63,,,奥沢,7,20.0,False,0
b-1004580036076,中古一戸建て,https://www.homes.co.jp/kodate/b-1004580036076/,19,20000.0,92.92,130.49,,,茗荷谷,8,3.0,False,0
b-8410102659,中古一戸建て,https://www.homes.co.jp/kodate/b-8410102659/,15,20000.0,78.54,345.37,,,駒込,5,45.0,False,0
b-1169130019959,中古一戸建て,https://www.homes.co.jp/kodate/b-1169130019959/,26,21000.0,113.12,66.24,,,渋谷,8,12.0,False,0
b-1445390000500,中古一戸建て,https://www.homes.co.jp/kodate/b-1445390000500/,20,21000.0,92.92,130.49,,,茗荷谷,9,3.0,False,0
b-1063460027106,土地,https://www.homes.co.jp/tochi/b-1063460027106/,31,21300.0,115.06,,60,150.0,中目黒,8,,False,0
b-1387710002600,中古一戸建て,https://www.homes.co.jp/kodate/b-1387710002600/,30,21900.0,112.61,117.57,,,中目黒,7,8.0,False,0
b-1202620000089,中古一戸建て,https://www.homes.co.jp/kodate/b-1202620000089/,27,22000.0,352.29,158.12,,,石神井公園,9,30.0,False,0
b-1387710002878,中古一戸建て,https://www.homes.co.jp/kodate/b-1387710002878/,29,22500.0,137.77,169.21,,,代官山,10,24.0,False,0
b-1387710003081,土地,https://www.homes.co.jp/tochi/b-1387710003081/,21,22500.0,196.39,,60,300.0,北参道,3,,False,0
b-1400140000556,中古一戸建て,https://www.homes.co.jp/kodate/b-1400140000556/,27,22800.0,196.83,155.8,,,大泉学園,6,9.0,False,0
b-1282360002162,土地,https://www.homes.co.jp/tochi/b-1282360002162/,39,23600.0,225.81,,50,100.0,自由が丘,12,,False,0
b-1252630008032,中古一戸建て,https://www.homes.co.jp/kodate/b-1252630008032/,29,24300.0,277.02,301.64,,,赤羽,14,13.0,False,0
b-1063460027021,土地,https://www.homes.co.jp/tochi/b-1063460027021/,23,24900.0,131.57,,60,300.0,恵比寿,3,,False,0
b-1387710003046,土地,https://www.homes.co.jp/tochi/b-1387710003046/,35,25000.0,178.3,,60,200.0,都立大学,2,,False,0
b-1421770002882,中古一戸建て,https://www.homes.co.jp/kodate/b-1421770002882/,29,25800.0,119.03,210.04,,,中目黒,6,29.0,False,0
b-60000330218507,土地,https://www.homes.co.jp/tochi/b-60000330218507/,28,25800.0,124.14,,60,200.0,表参道,8,,False,0
b-1072760000295,中古一戸建て,https://www.homes.co.jp/kodate/b-1072760000295/,25,26800.0,105.25,138.62,,,神泉,2,10.0,False,0
b-1193340007751,中古一戸建て,https://www.homes.co.jp/kodate/b-1193340007751/,18,27000.0,165.68,299.31,,,駒込,8,33.0,False,0
b-1209110008275,土地,https://www.homes.co.jp/tochi/b-1209110008275/,33,27000.0,181.81,,50,100.0,中目黒,10,,False,0
b-1244810005427,土地,https://www.homes.co.jp/tochi/b-1244810005427/,35,27000.0,181.81,,50,100.0,中目黒,12,,False,0
b-1303410002891,土地,https://www.homes.co.jp/tochi/b-1303410002891/,33,27000.0,181.81,,50,100.0,祐天寺,12,,False,0
b-1231910010469,土地,https://www.homes.co.jp/tochi/b-1231910010469/,33,27000.0,181.51,,50,100.0,中目黒,10,,False,0
b-1387710003079,土地,https://www.homes.co.jp/tochi/b-1387710003079/,30,27800.0,154.87,,60,150.0,恵比寿,10,,False,0
b-1242100007028,土地,https://www.homes.co.jp/tochi/b-1242100007028/,34,28260.0,168.54,,60,160.0,中目黒,11,,False,0
b-1387710003103,土地,https://www.homes.co.jp/tochi/b-1387710003103/,26,28800.0,129.28,,60,300.0,恵比寿,6,,False,0
b-35005360000921,中古一戸建て,https://www.homes.co.jp/kodate/b-35005360000921/,13,29800.0,145.68,267.34,,,巣鴨,5,30.0,False,0
b-60000330218791,土地,https://www.homes.co.jp/tochi/b-60000330218791/,34,30000.0,195.04,,70,150.0,祐天寺,6,,False,0
b-1387710002876,土地,https://www.homes.co.jp/tochi/b-1387710002876/,25,31500.0,166.61,,60,240.0,神泉,3,,False,0
b-1387710002866,土地,https://www.homes.co.jp/tochi/b-1387710002866/,29,31900.0,111.22,,70,150.0,神泉,8,,False,0
b-1063460027113,土地,https://www.homes.co.jp/tochi/b-1063460027113/,30,31900.0,112.87,,60,150.0,渋谷,12,,False,0
b-1169130020246,中古一戸建て,https://www.homes.co.jp/kodate/b-1169130020246/,31,35000.0,100.35,103.07,,,国会議事堂前,3,7.0,False,0
b-1169130020242,土地,https://www.homes.co.jp/tochi/b-1169130020242/,31,35000.0,100.35,,80,500.0,国会議事堂前,3,,False,0
b-1387710002476,中古一戸建て,https://www.homes.co.jp/kodate/b-1387710002476/,21,35200.0,62.94,100.68,,,明治神宮前,5,29.0,False,0
b-1063460027076,土地,https://www.homes.co.jp/tochi/b-1063460027076/,31,35500.0,258.74,,60,150.0,目黒,8,,False,0
b-1063460027101,土地,https://www.homes.co.jp/tochi/b-1063460027101/,28,36800.0,198.5,,60,150.0,恵比寿,8,,False,0
b-1169130020544,中古一戸建て,https://www.homes.co.jp/kodate/b-1169130020544/,23,36900.0,139.5,464.8,,,神泉,4,42.0,False,0
b-1169130020488,土地,https://www.homes.co.jp/tochi/b-1169130020488/,21,38000.0,60.79,,80,600.0,市ケ谷,3,,False,0
b-1063460027068,中古一戸建て,https://www.homes.co.jp/kodate/b-1063460027068/,34,39800.0,168.71,312.05,,,目黒,11,13.0,False,0
b-1392840000625,中古一戸建て,https://www.homes.co.jp/kodate/b-1392840000625/,39,39800.0,171.9,371.86,,,四ツ谷,5,14.0,False,0
b-1004580035767,中古一戸建て,https://www.homes.co.jp/kodate/b-1004580035767/,25,39900.0,200.96,554.65,,,三河島,4,15.0,False,0
b-14300018102,土地,https://www.homes.co.jp/tochi/b-14300018102/,30,40900.0,138.18,,60,150.0,神泉,7,,False,0
b-1299590000931,土地,https://www.homes.co.jp/tochi/b-1299590000931/,30,40900.0,138.18,,60,150.0,渋谷,12,,False,0
b-1311760000603,中古一戸建て,https://www.homes.co.jp/kodate/b-1311760000603/,30,45000.0,127.95,189.14,,,神泉,4,6.0,False,0
b-1004580035263,中古一戸建て,https://www.homes.co.jp/kodate/b-1004580035263/,18,49000.0,247.63,457.99,,,千石,4,20.0,False,0
b-1004580035837,土地,https://www.homes.co.jp/tochi/b-1004580035837/,18,49000.0,247.63,,60,300.0,千石,4,,False,0
b-1169130019015,土地,https://www.homes.co.jp/tochi/b-1169130019015/,16,56000.0,160.6,,80,600.0,東新宿,2,,False,0
